Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.167,0.5,0,0.527152,0.167,0.0447644,167,1
0.168,0.5,0,0.527469,0.168,0.0447761,168,1
0.169,0.5,0,0.527789,0.169,0.0447878,169,1
0.17,0.5,0,0.52811,0.17,0.0447995,170,1
0.171,0.5,0,0.528433,0.171,0.0448112,171,1
0.172,0.5,0,0.528757,0.172,0.0448232,172,1
0.173,0.5,0,0.529083,0.173,0.0448369,173,1
0.174,0.5,0,0.529411,0.174,0.0448506,174,1
0.175,0.5,0,0.529741,0.175,0.0448643,175,1
0.176,0.5,0,0.530072,0.176,0.044878,176,1
0.177,0.5,0,0.530405,0.177,0.0448917,177,1
0.178,0.5,0,0.530739,0.178,0.0449054,178,1
0.179,0.5,0,0.531075,0.179,0.0449191,179,1
0.18,0.5,0,0.531413,0.18,0.0449328,180,1
0.181,0.5,0,0.531753,0.181,0.0449466,181,1
0.182,0.5,0,0.532094,0.182,0.0449603,182,1
0.183,0.5,0,0.532437,0.183,0.044974,183,1
0.184,0.5,0,0.532781,0.184,0.0449877,184,1
0.185,0.5,0,0.533128,0.185,0.0450014,185,1
0.186,0.5,0,0.533475,0.186,0.0450151,186,1
0.187,0.5,0,0.533825,0.187,0.0450288,187,1
0.188,0.5,0,0.534176,0.188,0.0450436,188,1
0.189,0.5,0,0.534529,0.189,0.0450597,189,1
0.19,0.5,0,0.534883,0.19,0.0450757,190,1
0.191,0.5,0,0.535239,0.191,0.0450917,191,1
0.192,0.5,0,0.535597,0.192,0.0451077,192,1
0.193,0.5,0,0.535956,0.193,0.0451238,193,1
0.194,0.5,0,0.536317,0.194,0.0451398,194,1
0.195,0.5,0,0.53668,0.195,0.0451558,195,1
0.196,0.5,0,0.537044,0.196,0.0451718,196,1
0.197,0.5,0,0.53741,0.197,0.0451878,197,1
0.198,0.5,0,0.537777,0.198,0.0452039,198,1
0.199,0.5,0,0.538146,0.199,0.0452199,199,1
0.2,0.5,0,0.538516,0.2,0.0452359,200,1
0.201,0.5,0,0.538889,0.201,0.0452519,201,1
0.202,0.5,0,0.539262,0.202,0.045268,202,1
0.203,0.5,0,0.539638,0.203,0.045284,203,1
0.204,0.5,0,0.540015,0.204,0.0453024,204,1
0.205,0.5,0,0.540393,0.205,0.0453211,205,1
0.206,0.5,0,0.540774,0.206,0.0453398,206,1
0.207,0.5,0,0.541155,0.207,0.0453586,207,1
0.208,0.5,0,0.541539,0.208,0.0453773,208,1
0.209,0.5,0,0.541923,0.209,0.045396,209,1
0.21,0.5,0,0.54231,0.21,0.0454148,210,1
0.211,0.5,0,0.542698,0.211,0.0454335,211,1
0.212,0.5,0,0.543087,0.212,0.0454522,212,1
0.213,0.5,0,0.543479,0.213,0.0454709,213,1
0.214,0.5,0,0.543871,0.214,0.0454897,214,1
0.215,0.5,0,0.544266,0.215,0.0455084,215,1
0.216,0.5,0,0.544661,0.216,0.0455271,216,1
0.217,0.5,0,0.545059,0.217,0.0455459,217,1
0.218,0.5,0,0.545458,0.218,0.0455646,218,1
0.219,0.5,0,0.545858,0.219,0.0455841,219,1
0.22,0.5,0,0.54626,0.22,0.045606,220,1
0.221,0.5,0,0.546664,0.221,0.0456279,221,1
0.222,0.5,0,0.547069,0.222,0.0456498,222,1
0.223,0.5,0,0.547475,0.223,0.0456717,223,1
0.224,0.5,0,0.547883,0.224,0.0456936,224,1
0.225,0.5,0,0.548293,0.225,0.0457155,225,1
0.226,0.5,0,0.548704,0.226,0.0457374,226,1
0.227,0.5,0,0.549117,0.227,0.0457593,227,1
0.228,0.5,0,0.549531,0.228,0.0457812,228,1
0.229,0.5,0,0.549946,0.229,0.0458031,229,1
0.23,0.5,0,0.550364,0.23,0.045825,230,1
0.231,0.5,0,0.550782,0.231,0.0458469,231,1
0.232,0.5,0,0.551202,0.232,0.0458688,232,1
0.233,0.5,0,0.551624,0.233,0.0458907,233,1
0.234,0.5,0,0.552047,0.234,0.0459126,234,1
0.235,0.5,0,0.552472,0.235,0.0459368,235,1
0.236,0.5,0,0.552898,0.236,0.0459624,236,1
0.237,0.5,0,0.553325,0.237,0.045988,237,1
0.238,0.5,0,0.553754,0.238,0.0460136,238,1
0.239,0.5,0,0.554185,0.239,0.0460393,239,1
0.24,0.5,0,0.554617,0.24,0.0460649,240,1
0.241,0.5,0,0.55505,0.241,0.0460905,241,1
0.242,0.5,0,0.555485,0.242,0.0461161,242,1
0.243,0.5,0,0.555922,0.243,0.0461417,243,1
0.244,0.5,0,0.55636,0.244,0.0461673,244,1
0.245,0.5,0,0.556799,0.245,0.0461929,245,1
0.246,0.5,0,0.55724,0.246,0.0462185,246,1
0.247,0.5,0,0.557682,0.247,0.0462441,247,1
0.248,0.5,0,0.558125,0.248,0.0462697,248,1
0.249,0.5,0,0.558571,0.249,0.0462953,249,1
0.25,0.5,0,0.559017,0.25,0.0463209,250,1
0.251,0.5,0,0.559465,0.251,0.0463508,251,1
0.252,0.5,0,0.559914,0.252,0.0463808,252,1
0.253,0.5,0,0.560365,0.253,0.0464107,253,1
0.254,0.5,0,0.560817,0.254,0.0464406,254,1
0.255,0.5,0,0.561271,0.255,0.0464706,255,1
0.256,0.5,0,0.561726,0.256,0.0465005,256,1
0.257,0.5,0,0.562182,0.257,0.0465304,257,1
0.258,0.5,0,0.56264,0.258,0.0465604,258,1
0.259,0.5,0,0.563099,0.259,0.0465903,259,1
0.26,0.5,0,0.56356,0.26,0.0466202,260,1
0.261,0.5,0,0.564022,0.261,0.0466502,261,1
0.262,0.5,0,0.564486,0.262,0.0466801,262,1
0.263,0.5,0,0.56495,0.263,0.04671,263,1
0.264,0.5,0,0.565417,0.264,0.04674,264,1
0.265,0.5,0,0.565884,0.265,0.0467699,265,1
0.266,0.5,0,0.566353,0.266,0.0468017,266,1
0.267,0.5,0,0.566824,0.267,0.0468367,267,1
0.268,0.5,0,0.567295,0.268,0.0468717,268,1
0.269,0.5,0,0.567768,0.269,0.0469067,269,1
0.27,0.5,0,0.568243,0.27,0.0469417,270,1
0.271,0.5,0,0.568719,0.271,0.0469767,271,1
0.272,0.5,0,0.569196,0.272,0.0470117,272,1
0.273,0.5,0,0.569674,0.273,0.0470467,273,1
0.274,0.5,0,0.570154,0.274,0.0470817,274,1
0.275,0.5,0,0.570636,0.275,0.0471167,275,1
0.276,0.5,0,0.571118,0.276,0.0471517,276,1
0.277,0.5,0,0.571602,0.277,0.0471867,277,1
0.278,0.5,0,0.572087,0.278,0.0472217,278,1
0.279,0.5,0,0.572574,0.279,0.0472567,279,1
0.28,0.5,0,0.573062,0.28,0.0472917,280,1
0.281,0.5,0,0.573551,0.281,0.0473266,281,1
0.282,0.5,0,0.574042,0.282,0.0473661,282,1
0.283,0.5,0,0.574534,0.283,0.047407,283,1
0.284,0.5,0,0.575027,0.284,0.0474479,284,1
0.285,0.5,0,0.575522,0.285,0.0474888,285,1
0.286,0.5,0,0.576017,0.286,0.0475297,286,1
0.287,0.5,0,0.576515,0.287,0.0475706,287,1
0.288,0.5,0,0.577013,0.288,0.0476116,288,1
0.289,0.5,0,0.577513,0.289,0.0476525,289,1
0.29,0.5,0,0.578014,0.29,0.0476934,290,1
0.291,0.5,0,0.578516,0.291,0.0477343,291,1
0.292,0.5,0,0.57902,0.292,0.0477752,292,1
0.293,0.5,0,0.579525,0.293,0.0478161,293,1
0.294,0.5,0,0.580031,0.294,0.047857,294,1
0.295,0.5,0,0.580539,0.295,0.047898,295,1
0.296,0.5,0,0.581047,0.296,0.0479389,296,1
0.297,0.5,0,0.581557,0.297,0.0479807,297,1
