Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.408,0.408,0,0.576999,0.576999,0.0481009,408,1
0.409,0.409,0,0.578413,0.578413,0.0483385,409,1
0.41,0.41,0,0.579828,0.579828,0.0485761,410,1
0.411,0.411,0,0.581242,0.581242,0.0488137,411,1
0.412,0.412,0,0.582656,0.582656,0.0490513,412,1
0.413,0.413,0,0.58407,0.58407,0.0492889,413,1
0.414,0.414,0,0.585484,0.585484,0.0495265,414,1
0.415,0.415,0,0.586899,0.586899,0.0497641,415,1
0.416,0.416,0,0.588313,0.588313,0.0500017,416,1
0.417,0.417,0,0.589727,0.589727,0.0502393,417,1
0.418,0.418,0,0.591141,0.591141,0.050477,418,1
0.419,0.419,0,0.592555,0.592555,0.0507146,419,1
0.42,0.42,0,0.59397,0.59397,0.0509522,420,1
0.421,0.421,0,0.595384,0.595384,0.0511898,421,1
0.422,0.422,0,0.596798,0.596798,0.0514305,422,1
0.423,0.423,0,0.598212,0.598212,0.051693,423,1
0.424,0.424,0,0.599627,0.599627,0.0519555,424,1
0.425,0.425,0,0.601041,0.601041,0.052218,425,1
0.426,0.426,0,0.602455,0.602455,0.0524805,426,1
0.427,0.427,0,0.603869,0.603869,0.052743,427,1
0.428,0.428,0,0.605283,0.605283,0.0530055,428,1
0.429,0.429,0,0.606698,0.606698,0.053268,429,1
0.43,0.43,0,0.608112,0.608112,0.0535305,430,1
0.431,0.431,0,0.609526,0.609526,0.053793,431,1
0.432,0.432,0,0.61094,0.61094,0.0540555,432,1
0.433,0.433,0,0.612354,0.612354,0.054318,433,1
0.434,0.434,0,0.613769,0.613769,0.0545805,434,1
0.435,0.435,0,0.615183,0.615183,0.054843,435,1
0.436,0.436,0,0.616597,0.616597,0.0551055,436,1
0.437,0.437,0,0.618011,0.618011,0.055368,437,1
0.438,0.438,0,0.619426,0.619426,0.055645,438,1
0.439,0.439,0,0.62084,0.62084,0.0559365,439,1
0.44,0.44,0,0.622254,0.622254,0.056228,440,1
0.441,0.441,0,0.623668,0.623668,0.0565195,441,1
