Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.5,0.333,0,0.60074,0.333,0.06991,333,1
0.5,0.334,0,0.601295,0.334,0.0700256,334,1
0.5,0.335,0,0.601851,0.335,0.0701413,335,1
0.5,0.336,0,0.602408,0.336,0.070257,336,1
0.5,0.337,0,0.602967,0.337,0.0703727,337,1
0.5,0.338,0,0.603526,0.338,0.0704884,338,1
0.5,0.339,0,0.604087,0.339,0.0706041,339,1
0.5,0.34,0,0.604649,0.34,0.0707197,340,1
0.5,0.341,0,0.605212,0.341,0.0708354,341,1
0.5,0.342,0,0.605776,0.342,0.0709511,342,1
0.5,0.343,0,0.606341,0.343,0.0710668,343,1
0.5,0.344,0,0.606907,0.344,0.0711838,344,1
0.5,0.345,0,0.607474,0.345,0.071305,345,1
0.5,0.346,0,0.608043,0.346,0.0714261,346,1
0.5,0.347,0,0.608612,0.347,0.0715472,347,1
0.5,0.348,0,0.609183,0.348,0.0716683,348,1
0.5,0.349,0,0.609755,0.349,0.0717894,349,1
0.5,0.35,0,0.610328,0.35,0.0719105,350,1
0.5,0.351,0,0.610902,0.351,0.0720316,351,1
0.5,0.352,0,0.611477,0.352,0.0721527,352,1
0.5,0.353,0,0.612053,0.353,0.0722738,353,1
0.5,0.354,0,0.61263,0.354,0.072395,354,1
0.5,0.355,0,0.613209,0.355,0.0725161,355,1
0.5,0.356,0,0.613788,0.356,0.0726372,356,1
0.5,0.357,0,0.614369,0.357,0.0727583,357,1
0.5,0.358,0,0.61495,0.358,0.0728794,358,1
0.5,0.359,0,0.615533,0.359,0.0730005,359,1
0.5,0.36,0,0.616117,0.36,0.0731252,360,1
0.5,0.361,0,0.616702,0.361,0.073252,361,1
0.5,0.362,0,0.617288,0.362,0.0733789,362,1
0.5,0.363,0,0.617875,0.363,0.0735057,363,1
0.5,0.364,0,0.618463,0.364,0.0736325,364,1
0.5,0.365,0,0.619052,0.365,0.0737594,365,1
0.5,0.366,0,0.619642,0.366,0.0738862,366,1
0.5,0.367,0,0.620233,0.367,0.074013,367,1
0.5,0.368,0,0.620825,0.368,0.0741399,368,1
0.5,0.369,0,0.621419,0.369,0.0742667,369,1
0.5,0.37,0,0.622013,0.37,0.0743935,370,1
0.5,0.371,0,0.622608,0.371,0.0745204,371,1
0.5,0.372,0,0.623205,0.372,0.0746472,372,1
0.5,0.373,0,0.623802,0.373,0.074774,373,1
0.5,0.374,0,0.6244,0.374,0.0749009,374,1
0.5,0.375,0,0.625,0.375,0.0750277,375,1
0.5,0.376,0,0.625601,0.376,0.0751606,376,1
0.5,0.377,0,0.626202,0.377,0.0752935,377,1
0.5,0.378,0,0.626805,0.378,0.0754263,378,1
0.5,0.379,0,0.627408,0.379,0.0755592,379,1
0.5,0.38,0,0.628013,0.38,0.0756921,380,1
0.5,0.381,0,0.628618,0.381,0.075825,381,1
0.5,0.382,0,0.629225,0.382,0.0759579,382,1
0.5,0.383,0,0.629833,0.383,0.0760908,383,1
0.5,0.384,0,0.630441,0.384,0.0762236,384,1
0.5,0.385,0,0.631051,0.385,0.0763565,385,1
0.5,0.386,0,0.631661,0.386,0.0764894,386,1
0.5,0.387,0,0.632273,0.387,0.0766223,387,1
0.5,0.388,0,0.632885,0.388,0.0767552,388,1
0.5,0.389,0,0.633499,0.389,0.0768881,389,1
0.5,0.39,0,0.634114,0.39,0.0770209,390,1
0.5,0.391,0,0.634729,0.391,0.0771562,391,1
0.5,0.392,0,0.635346,0.392,0.0772955,392,1
0.5,0.393,0,0.635963,0.393,0.0774348,393,1
0.5,0.394,0,0.636581,0.394,0.0775741,394,1
0.5,0.395,0,0.637201,0.395,0.0777134,395,1
0.5,0.396,0,0.637821,0.396,0.0778527,396,1
0.5,0.397,0,0.638443,0.397,0.077992,397,1
0.5,0.398,0,0.639065,0.398,0.0781313,398,1
0.5,0.399,0,0.639688,0.399,0.0782706,399,1
0.5,0.4,0,0.640312,0.4,0.0784099,400,1
0.5,0.401,0,0.640938,0.401,0.0785492,401,1
0.5,0.402,0,0.641564,0.402,0.0786885,402,1
0.5,0.403,0,0.642191,0.403,0.0788278,403,1
0.5,0.404,0,0.642819,0.404,0.0789671,404,1
0.5,0.405,0,0.643448,0.405,0.0791064,405,1
0.5,0.406,0,0.644078,0.406,0.0792457,406,1
0.5,0.407,0,0.644708,0.407,0.0793901,407,1
0.5,0.408,0,0.64534,0.408,0.0795362,408,1
0.5,0.409,0,0.645973,0.409,0.0796823,409,1
0.5,0.41,0,0.646607,0.41,0.0798284,410,1
0.5,0.411,0,0.647241,0.411,0.0799745,411,1
0.5,0.412,0,0.647877,0.412,0.0801207,412,1
0.5,0.413,0,0.648513,0.413,0.0802668,413,1
0.5,0.414,0,0.64915,0.414,0.0804129,414,1
0.5,0.415,0,0.649788,0.415,0.080559,415,1
0.5,0.416,0,0.650428,0.416,0.0807051,416,1
0.5,0.417,0,0.651068,0.417,0.0808512,417,1
0.5,0.418,0,0.651709,0.418,0.0809974,418,1
0.5,0.419,0,0.65235,0.419,0.0811435,419,1
0.5,0.42,0,0.652993,0.42,0.0812896,420,1
0.5,0.421,0,0.653637,0.421,0.0814357,421,1
0.5,0.422,0,0.654281,0.422,0.0815827,422,1
0.5,0.423,0,0.654927,0.423,0.0817361,423,1
0.5,0.424,0,0.655573,0.424,0.0818895,424,1
0.5,0.425,0,0.65622,0.425,0.0820429,425,1
0.5,0.426,0,0.656868,0.426,0.0821962,426,1
0.5,0.427,0,0.657517,0.427,0.0823496,427,1
0.5,0.428,0,0.658167,0.428,0.082503,428,1
0.5,0.429,0,0.658818,0.429,0.0826564,429,1
0.5,0.43,0,0.659469,0.43,0.0828097,430,1
0.5,0.431,0,0.660122,0.431,0.0829631,431,1
0.5,0.432,0,0.660775,0.432,0.0831165,432,1
0.5,0.433,0,0.66143,0.433,0.0832699,433,1
0.5,0.434,0,0.662085,0.434,0.0834232,434,1
0.5,0.435,0,0.662741,0.435,0.0835766,435,1
0.5,0.436,0,0.663397,0.436,0.08373,436,1
0.5,0.437,0,0.664055,0.437,0.0838834,437,1
0.5,0.438,0,0.664714,0.438,0.0840406,438,1
0.5,0.439,0,0.665373,0.439,0.0842018,439,1
0.5,0.44,0,0.666033,0.44,0.0843629,440,1
0.5,0.441,0,0.666694,0.441,0.084524,441,1
0.5,0.442,0,0.667356,0.442,0.0846851,442,1
0.5,0.443,0,0.668019,0.443,0.0848463,443,1
0.5,0.444,0,0.668682,0.444,0.0850074,444,1
0.5,0.445,0,0.669347,0.445,0.0851685,445,1
0.5,0.446,0,0.670012,0.446,0.0853297,446,1
0.5,0.447,0,0.670678,0.447,0.0854908,447,1
