Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.214,0.5,0,0.543871,0.214,0.0504849,214,1
0.215,0.5,0,0.544266,0.215,0.0505415,215,1
0.216,0.5,0,0.544661,0.216,0.050598,216,1
0.217,0.5,0,0.545059,0.217,0.0506546,217,1
0.218,0.5,0,0.545458,0.218,0.0507112,218,1
0.219,0.5,0,0.545858,0.219,0.0507677,219,1
0.22,0.5,0,0.54626,0.22,0.0508243,220,1
0.221,0.5,0,0.546664,0.221,0.0508808,221,1
0.222,0.5,0,0.547069,0.222,0.0509374,222,1
0.223,0.5,0,0.547475,0.223,0.050994,223,1
0.224,0.5,0,0.547883,0.224,0.0510505,224,1
0.225,0.5,0,0.548293,0.225,0.0511071,225,1
0.226,0.5,0,0.548704,0.226,0.0511637,226,1
0.227,0.5,0,0.549117,0.227,0.0512202,227,1
0.228,0.5,0,0.549531,0.228,0.0512768,228,1
0.229,0.5,0,0.549946,0.229,0.0513334,229,1
0.23,0.5,0,0.550364,0.23,0.0513899,230,1
0.231,0.5,0,0.550782,0.231,0.0514465,231,1
0.232,0.5,0,0.551202,0.232,0.051503,232,1
0.233,0.5,0,0.551624,0.233,0.0515596,233,1
0.234,0.5,0,0.552047,0.234,0.0516162,234,1
0.235,0.5,0,0.552472,0.235,0.0516727,235,1
0.236,0.5,0,0.552898,0.236,0.0517293,236,1
0.237,0.5,0,0.553325,0.237,0.0517859,237,1
0.238,0.5,0,0.553754,0.238,0.0518424,238,1
0.239,0.5,0,0.554185,0.239,0.051899,239,1
0.24,0.5,0,0.554617,0.24,0.0519556,240,1
0.241,0.5,0,0.55505,0.241,0.0520121,241,1
0.242,0.5,0,0.555485,0.242,0.0520687,242,1
0.243,0.5,0,0.555922,0.243,0.0521252,243,1
0.244,0.5,0,0.55636,0.244,0.0521818,244,1
0.245,0.5,0,0.556799,0.245,0.0522384,245,1
0.246,0.5,0,0.55724,0.246,0.0522949,246,1
0.247,0.5,0,0.557682,0.247,0.0523515,247,1
0.248,0.5,0,0.558125,0.248,0.0524081,248,1
0.249,0.5,0,0.558571,0.249,0.0524646,249,1
0.25,0.5,0,0.559017,0.25,0.0525212,250,1
0.251,0.5,0,0.559465,0.251,0.0526009,251,1
0.252,0.5,0,0.559914,0.252,0.0526806,252,1
0.253,0.5,0,0.560365,0.253,0.0527603,253,1
0.254,0.5,0,0.560817,0.254,0.05284,254,1
0.255,0.5,0,0.561271,0.255,0.0529197,255,1
0.256,0.5,0,0.561726,0.256,0.0529994,256,1
0.257,0.5,0,0.562182,0.257,0.0530791,257,1
0.258,0.5,0,0.56264,0.258,0.0531588,258,1
0.259,0.5,0,0.563099,0.259,0.0532385,259,1
0.26,0.5,0,0.56356,0.26,0.0533182,260,1
0.261,0.5,0,0.564022,0.261,0.0533979,261,1
0.262,0.5,0,0.564486,0.262,0.0534777,262,1
0.263,0.5,0,0.56495,0.263,0.0535574,263,1
0.264,0.5,0,0.565417,0.264,0.0536371,264,1
0.265,0.5,0,0.565884,0.265,0.0537168,265,1
0.266,0.5,0,0.566353,0.266,0.0537965,266,1
0.267,0.5,0,0.566824,0.267,0.0538762,267,1
0.268,0.5,0,0.567295,0.268,0.0539559,268,1
0.269,0.5,0,0.567768,0.269,0.0540356,269,1
0.27,0.5,0,0.568243,0.27,0.0541153,270,1
0.271,0.5,0,0.568719,0.271,0.054195,271,1
0.272,0.5,0,0.569196,0.272,0.0542747,272,1
0.273,0.5,0,0.569674,0.273,0.0543544,273,1
0.274,0.5,0,0.570154,0.274,0.0544341,274,1
0.275,0.5,0,0.570636,0.275,0.0545138,275,1
0.276,0.5,0,0.571118,0.276,0.0545935,276,1
0.277,0.5,0,0.571602,0.277,0.0546732,277,1
0.278,0.5,0,0.572087,0.278,0.0547529,278,1
0.279,0.5,0,0.572574,0.279,0.0548326,279,1
0.28,0.5,0,0.573062,0.28,0.0549123,280,1
0.281,0.5,0,0.573551,0.281,0.054992,281,1
0.282,0.5,0,0.574042,0.282,0.0550718,282,1
0.283,0.5,0,0.574534,0.283,0.0551515,283,1
0.284,0.5,0,0.575027,0.284,0.0552312,284,1
0.285,0.5,0,0.575522,0.285,0.0553109,285,1
0.286,0.5,0,0.576017,0.286,0.0553906,286,1
0.287,0.5,0,0.576515,0.287,0.0554703,287,1
0.288,0.5,0,0.577013,0.288,0.05555,288,1
0.289,0.5,0,0.577513,0.289,0.0556297,289,1
0.29,0.5,0,0.578014,0.29,0.0557094,290,1
0.291,0.5,0,0.578516,0.291,0.0557891,291,1
0.292,0.5,0,0.57902,0.292,0.0558688,292,1
0.293,0.5,0,0.579525,0.293,0.0559485,293,1
0.294,0.5,0,0.580031,0.294,0.0560282,294,1
0.295,0.5,0,0.580539,0.295,0.0561079,295,1
0.296,0.5,0,0.581047,0.296,0.0561876,296,1
0.297,0.5,0,0.581557,0.297,0.0562673,297,1
0.298,0.5,0,0.582069,0.298,0.056347,298,1
0.299,0.5,0,0.582581,0.299,0.0564267,299,1
0.3,0.5,0,0.583095,0.3,0.0565064,300,1
0.301,0.5,0,0.58361,0.301,0.0565862,301,1
0.302,0.5,0,0.584127,0.302,0.0566659,302,1
0.303,0.5,0,0.584644,0.303,0.0567456,303,1
0.304,0.5,0,0.585163,0.304,0.0568253,304,1
0.305,0.5,0,0.585683,0.305,0.056905,305,1
0.306,0.5,0,0.586205,0.306,0.0569847,306,1
0.307,0.5,0,0.586727,0.307,0.0570644,307,1
0.308,0.5,0,0.587251,0.308,0.0571441,308,1
0.309,0.5,0,0.587776,0.309,0.0572238,309,1
0.31,0.5,0,0.588303,0.31,0.0573035,310,1
0.311,0.5,0,0.58883,0.311,0.0573832,311,1
0.312,0.5,0,0.589359,0.312,0.0574629,312,1
0.313,0.5,0,0.589889,0.313,0.0575604,313,1
0.314,0.5,0,0.59042,0.314,0.0576756,314,1
0.315,0.5,0,0.590953,0.315,0.0577909,315,1
0.316,0.5,0,0.591486,0.316,0.0579061,316,1
0.317,0.5,0,0.592021,0.317,0.0580214,317,1
0.318,0.5,0,0.592557,0.318,0.0581366,318,1
0.319,0.5,0,0.593094,0.319,0.0582518,319,1
0.32,0.5,0,0.593633,0.32,0.0583671,320,1
0.321,0.5,0,0.594173,0.321,0.0584823,321,1
0.322,0.5,0,0.594713,0.322,0.0585976,322,1
0.323,0.5,0,0.595255,0.323,0.0587128,323,1
0.324,0.5,0,0.595799,0.324,0.0588281,324,1
0.325,0.5,0,0.596343,0.325,0.0589433,325,1
0.326,0.5,0,0.596889,0.326,0.0590586,326,1
0.327,0.5,0,0.597435,0.327,0.0591738,327,1
0.328,0.5,0,0.597983,0.328,0.059289,328,1
0.329,0.5,0,0.598532,0.329,0.0594043,329,1
0.33,0.5,0,0.599083,0.33,0.0595195,330,1
0.331,0.5,0,0.599634,0.331,0.0596348,331,1
0.332,0.5,0,0.600187,0.332,0.05975,332,1
0.333,0.5,0,0.60074,0.333,0.0598653,333,1
0.334,0.5,0,0.601295,0.334,0.0599805,334,1
0.335,0.5,0,0.601851,0.335,0.0600957,335,1
0.336,0.5,0,0.602408,0.336,0.060211,336,1
0.337,0.5,0,0.602967,0.337,0.0603262,337,1
0.338,0.5,0,0.603526,0.338,0.0604415,338,1
0.339,0.5,0,0.604087,0.339,0.0605567,339,1
0.34,0.5,0,0.604649,0.34,0.060672,340,1
0.341,0.5,0,0.605212,0.341,0.0607872,341,1
0.342,0.5,0,0.605776,0.342,0.0609024,342,1
0.343,0.5,0,0.606341,0.343,0.0610177,343,1
0.344,0.5,0,0.606907,0.344,0.0611329,344,1
0.345,0.5,0,0.607474,0.345,0.0612482,345,1
0.346,0.5,0,0.608043,0.346,0.0613634,346,1
0.347,0.5,0,0.608612,0.347,0.0614787,347,1
0.348,0.5,0,0.609183,0.348,0.0615939,348,1
0.349,0.5,0,0.609755,0.349,0.0617092,349,1
0.35,0.5,0,0.610328,0.35,0.0618244,350,1
0.351,0.5,0,0.610902,0.351,0.0619396,351,1
0.352,0.5,0,0.611477,0.352,0.0620549,352,1
0.353,0.5,0,0.612053,0.353,0.0621701,353,1
0.354,0.5,0,0.61263,0.354,0.0622854,354,1
0.355,0.5,0,0.613209,0.355,0.0624006,355,1
0.356,0.5,0,0.613788,0.356,0.0625159,356,1
0.357,0.5,0,0.614369,0.357,0.0626311,357,1
0.358,0.5,0,0.61495,0.358,0.0627463,358,1
0.359,0.5,0,0.615533,0.359,0.0628616,359,1
0.36,0.5,0,0.616117,0.36,0.0629768,360,1
0.361,0.5,0,0.616702,0.361,0.0630921,361,1
0.362,0.5,0,0.617288,0.362,0.0632073,362,1
0.363,0.5,0,0.617875,0.363,0.0633226,363,1
0.364,0.5,0,0.618463,0.364,0.0634378,364,1
0.365,0.5,0,0.619052,0.365,0.0635531,365,1
0.366,0.5,0,0.619642,0.366,0.0636683,366,1
0.367,0.5,0,0.620233,0.367,0.0637835,367,1
0.368,0.5,0,0.620825,0.368,0.0638988,368,1
0.369,0.5,0,0.621419,0.369,0.064014,369,1
0.37,0.5,0,0.622013,0.37,0.0641293,370,1
0.371,0.5,0,0.622608,0.371,0.0642445,371,1
0.372,0.5,0,0.623205,0.372,0.0643598,372,1
0.373,0.5,0,0.623802,0.373,0.064475,373,1
0.374,0.5,0,0.6244,0.374,0.0645902,374,1
0.375,0.5,0,0.625,0.375,0.0647055,375,1
0.376,0.5,0,0.625601,0.376,0.0648805,376,1
0.377,0.5,0,0.626202,0.377,0.0650555,377,1
0.378,0.5,0,0.626805,0.378,0.0652306,378,1
0.379,0.5,0,0.627408,0.379,0.0654056,379,1
0.38,0.5,0,0.628013,0.38,0.0655806,380,1
0.381,0.5,0,0.628618,0.381,0.0657557,381,1
0.382,0.5,0,0.629225,0.382,0.0659307,382,1
0.383,0.5,0,0.629833,0.383,0.0661057,383,1
0.384,0.5,0,0.630441,0.384,0.0662807,384,1
0.385,0.5,0,0.631051,0.385,0.0664558,385,1
0.386,0.5,0,0.631661,0.386,0.0666308,386,1
0.387,0.5,0,0.632273,0.387,0.0668058,387,1
0.388,0.5,0,0.632885,0.388,0.0669808,388,1
0.389,0.5,0,0.633499,0.389,0.0671559,389,1
0.39,0.5,0,0.634114,0.39,0.0673309,390,1
0.391,0.5,0,0.634729,0.391,0.0675059,391,1
0.392,0.5,0,0.635346,0.392,0.0676809,392,1
0.393,0.5,0,0.635963,0.393,0.067856,393,1
0.394,0.5,0,0.636581,0.394,0.068031,394,1
0.395,0.5,0,0.637201,0.395,0.068206,395,1
0.396,0.5,0,0.637821,0.396,0.068381,396,1
0.397,0.5,0,0.638443,0.397,0.0685561,397,1
0.398,0.5,0,0.639065,0.398,0.0687311,398,1
0.399,0.5,0,0.639688,0.399,0.0689061,399,1
0.4,0.5,0,0.640312,0.4,0.0690812,400,1
0.401,0.5,0,0.640938,0.401,0.0692562,401,1
0.402,0.5,0,0.641564,0.402,0.0694312,402,1
0.403,0.5,0,0.642191,0.403,0.0696062,403,1
0.404,0.5,0,0.642819,0.404,0.0697813,404,1
0.405,0.5,0,0.643448,0.405,0.0699563,405,1
